Date,PM2.5,PM10,NO2,CO,Ozone,City,AQI_PM2.5,AQI_PM10,AQI_NO2,AQI_CO,AQI_Ozone,AQI
2023-01-30,59.196875,118.82326388888887,0.1835416666666666,0.6913541666666667,5.010173611111111,Ahmedabad,98.64299568965518,112.84230285234898,0.22942708333333325,34.567708333333336,5.010173611111111,112.84230285234898
2023-01-31,46.63472222222222,98.909375,0.1994097222222222,2.3553125,6.225694444444444,Ahmedabad,77.41728927203066,98.909375,0.24926215277777775,104.19948575949367,6.225694444444444,104.19948575949367
2023-02-01,36.82291666666666,80.01840277777778,0.1823148148148148,1.9180729166666663,7.178578431372549,Ahmedabad,60.8387212643678,80.01840277777778,0.2278935185185185,95.53952546296294,7.178578431372549,95.53952546296294
2023-02-04,61.93472222222223,122.2875,5.733666666666666,3.0221666666666667,6.7843333333333335,Ahmedabad,104.19094827586208,115.14404362416107,7.167083333333332,112.55626582278481,6.7843333333333335,115.14404362416107
2023-02-05,78.16041666666666,150.75625,6.860436507936508,2.6117708333333334,4.988784722222222,Ahmedabad,159.5821120689655,134.05952181208053,8.575545634920635,107.41333069620254,4.988784722222222,159.5821120689655
2023-02-06,73.59930555555556,142.66875000000002,8.104916666666666,1.630763888888889,5.156805555555556,Ahmedabad,144.01142241379313,128.6859479865772,10.131145833333333,79.8971450617284,5.156805555555556,144.01142241379313
2023-02-07,66.66840277777779,127.43020833333334,6.75448717948718,1.7317361111111111,4.550625,Ahmedabad,120.35075431034485,118.56101090604028,8.443108974358974,85.39452160493826,4.550625,120.35075431034485
2023-02-08,74.92881944444444,143.53194444444446,6.1275,1.9400694444444444,5.0640625,Ahmedabad,148.5501077586207,129.25947986577182,7.659375000000001,96.73711419753087,5.0640625,148.5501077586207
2023-02-13,67.7951388888889,135.08888888888887,8.922261904761905,0.9611363636363636,5.421736111111112,Ahmedabad,124.1971982758621,123.64966442953019,11.152827380952381,48.05681818181818,5.421736111111112,124.1971982758621
2023-02-14,95.57465277777776,183.39270833333333,9.1865625,1.3509375,4.860381944444444,Ahmedabad,216.6169181034482,155.74414848993288,11.483203125000001,64.66215277777776,4.860381944444444,216.6169181034482
2023-02-15,107.80243055555556,207.57534722222223,9.151284722222222,1.897013888888889,4.7921969696969695,Ahmedabad,258.3600215517242,171.81180788590603,11.439105902777778,94.39297839506173,4.7921969696969695,258.3600215517242
2023-02-16,89.57534722222222,174.84131944444445,9.142291666666669,1.4141666666666666,4.6978125,Ahmedabad,198.55032327586207,150.06235318791948,11.427864583333335,68.10462962962961,4.6978125,198.55032327586207
2023-02-17,89.43784722222222,170.70277777777778,9.165069444444445,1.4983333333333333,3.779444444444444,Ahmedabad,198.0809267241379,147.31258389261745,11.456336805555555,72.68703703703703,3.779444444444444,198.0809267241379
2023-02-18,97.40208333333334,187.21875,9.155138888888889,1.6748263888888888,4.646770833333333,Ahmedabad,222.8553879310345,158.286283557047,11.44392361111111,82.29610339506172,4.646770833333333,222.8553879310345
2023-02-19,105.5267361111111,204.81631944444447,9.191875,1.615,5.1324652777777775,Ahmedabad,250.5912715517241,169.97862835570473,11.489843749999999,79.03888888888889,5.1324652777777775,250.5912715517241
2023-02-20,102.596875,199.5086805555556,9.159201388888889,1.5632638888888888,4.656631944444444,Ahmedabad,240.5893318965517,166.4520763422819,11.44900173611111,76.22214506172838,4.656631944444444,240.5893318965517
2023-02-21,86.44166666666666,158.86284722222223,9.194548611111111,0.885173611111111,4.106319444444444,Ahmedabad,187.85258620689655,139.44578439597316,11.493185763888889,44.25868055555555,4.106319444444444,187.85258620689655
2023-02-22,86.06944444444444,157.23958333333334,9.205868055555555,0.9539583333333334,4.646631944444445,Ahmedabad,186.58189655172413,138.36723993288592,11.507335069444444,47.697916666666664,4.646631944444445,186.58189655172413
2023-02-23,67.99236111111111,127.55173611111113,9.203333333333331,1.2011458333333334,4.395173611111111,Ahmedabad,124.87047413793103,118.64175755033558,11.504166666666665,56.506828703703704,4.395173611111111,124.87047413793103
2023-02-24,117.36215277777778,226.32881944444443,9.193020833333334,1.871388888888889,5.554305555555556,Ahmedabad,290.9949353448276,184.27216862416105,11.491276041666667,92.99783950617285,5.554305555555556,290.9949353448276
2023-02-25,84.37013888888889,163.80173611111113,9.1715625,1.258125,3.9584375,Ahmedabad,180.78081896551726,142.72732802013422,11.464453125,59.60902777777777,3.9584375,180.78081896551726
2023-02-26,83.86736111111111,162.0222222222222,9.14048611111111,0.9217361111111112,3.960798611111111,Ahmedabad,179.0644396551724,141.544966442953,11.425607638888888,46.08680555555556,3.960798611111111,179.0644396551724
2023-02-27,79.62604166666667,157.5545138888889,9.113819444444443,1.2469097222222223,4.254409722222222,Ahmedabad,164.58545258620688,138.57648909395974,11.392274305555555,58.99841820987654,4.254409722222222,164.58545258620688
2023-02-28,70.74236111111111,141.3659722222222,9.164722222222222,0.8321875,4.233680555555556,Ahmedabad,134.25840517241377,127.82034395973153,11.455902777777778,41.609375,4.233680555555556,134.25840517241377
2023-03-01,92.07361111111112,180.3864583333333,9.1759375,1.2426388888888888,4.164305555555555,Ahmedabad,204.66508620689658,153.74670721476508,11.469921875,58.765895061728386,4.164305555555555,204.66508620689658
2023-03-02,95.62118055555555,186.28819444444449,9.20111111111111,1.857048611111111,4.308263888888889,Ahmedabad,216.77575431034484,157.667994966443,11.501388888888888,92.21709104938272,4.308263888888889,216.77575431034484
2023-03-03,109.37743055555556,213.88194444444449,9.176180555555556,1.6524652777777775,4.245868055555556,Ahmedabad,263.7367456896552,176.0020973154363,11.470225694444444,81.07866512345677,4.245868055555556,263.7367456896552
2023-03-04,79.33125,162.709375,9.174513888888889,1.1039930555555555,4.900659722222223,Ahmedabad,163.5790948275862,142.00153104026845,11.468142361111111,51.21739969135802,4.900659722222223,163.5790948275862
2023-03-06,84.87430555555555,185.3972222222222,9.1278125,0.8757291666666666,5.2259375,Ahmedabad,182.5019396551724,157.07600671140938,11.409765624999999,43.78645833333333,5.2259375,182.5019396551724
2023-03-08,40.534375,91.64097222222222,9.175590277777776,0.6157638888888889,4.889166666666667,Ahmedabad,67.10980603448276,91.64097222222222,11.469487847222219,30.788194444444443,4.889166666666667,91.64097222222222
2023-03-09,26.058680555555554,56.56736111111112,9.152465277777775,0.8627083333333333,4.176319444444444,Ahmedabad,43.43113425925926,56.56736111111112,11.44058159722222,43.135416666666664,4.176319444444444,56.56736111111112
2023-03-10,45.81666666666666,94.53541666666666,9.219340277777778,1.2056250000000002,3.695659722222222,Ahmedabad,76.03505747126437,94.53541666666666,11.524175347222222,56.75069444444445,3.695659722222222,94.53541666666666
2023-03-11,52.29409722222223,107.36527777777776,9.182743055555555,1.2444444444444445,3.849930555555556,Ahmedabad,86.97968151340997,105.22927852348992,11.478428819444444,58.864197530864196,3.849930555555556,105.22927852348992
2023-03-12,51.83819444444444,107.15833333333336,9.244930555555555,1.1754166666666668,4.016145833333334,Ahmedabad,86.20936302681991,105.09177852348995,11.556163194444444,55.10601851851852,4.016145833333334,105.09177852348995
2023-03-13,66.72395833333333,136.91215277777778,9.170069444444444,1.8275,3.793819444444445,Ahmedabad,120.5404094827586,124.86109479865772,11.462586805555555,90.60833333333332,3.793819444444445,124.86109479865772
2023-03-14,75.14166666666667,153.07500000000002,9.208229166666667,0.9319444444444444,3.581840277777778,Ahmedabad,149.27672413793104,135.60016778523493,11.510286458333335,46.597222222222214,3.581840277777778,149.27672413793104
2023-03-15,67.85381944444445,142.84097222222223,9.240381944444444,0.5501785714285715,3.5810069444444443,Ahmedabad,124.39752155172417,128.80037751677852,11.550477430555555,27.508928571428577,3.5810069444444443,128.80037751677852
2023-03-16,50.08611111111111,105.66458333333333,9.323715277777778,0.6720486111111111,7.281770833333333,Ahmedabad,83.24894636015325,104.09928691275168,11.654644097222222,33.60243055555556,7.281770833333333,104.09928691275168
2023-03-17,75.91111111111111,161.23819444444445,9.395208333333334,0.5510416666666667,9.76548611111111,Ahmedabad,151.90344827586208,141.02403523489932,11.744010416666669,27.552083333333332,9.76548611111111,151.90344827586208
2023-03-19,37.31423611111111,77.29722222222223,9.447361111111112,0.2123958333333333,4.479548611111111,Ahmedabad,61.66888170498083,77.29722222222223,11.80920138888889,10.619791666666666,4.479548611111111,77.29722222222223
2023-03-20,36.93020833333333,78.27986111111112,12.37768115942029,0.2841666666666667,3.904513888888889,Ahmedabad,61.02000718390805,78.27986111111112,15.472101449275362,14.208333333333334,3.904513888888889,78.27986111111112
2023-03-21,35.530208333333334,71.43923611111111,20.512916666666666,0.1445833333333333,3.525034722222222,Ahmedabad,58.65448994252874,71.43923611111111,25.641145833333333,7.229166666666666,3.525034722222222,71.43923611111111
2023-03-22,26.79895833333333,59.67743055555555,20.51763888888889,0.0728472222222222,3.553298611111112,Ahmedabad,44.66493055555556,59.67743055555555,25.64704861111111,3.6423611111111103,3.553298611111112,59.67743055555555
2023-03-23,139.36481481481482,179.26944444444445,20.397685185185185,0.0156481481481481,3.1016666666666666,Ahmedabad,315.0939276485788,153.00453020134228,25.49710648148148,0.7824074074074049,3.1016666666666666,315.0939276485788
2023-03-24,26.0875,61.484375,20.59125,0.0433333333333333,5.4140625,Ahmedabad,43.479166666666664,61.484375,25.7390625,2.166666666666665,5.4140625,61.484375
2023-03-27,53.58910256410256,108.45769230769233,20.59942307692308,0.6398717948717949,3.240320512820513,Ahmedabad,89.16779398762156,105.95511099638618,25.74927884615385,31.993589743589745,3.240320512820513,105.95511099638618
2023-03-28,59.12708333333333,115.69340277777776,20.49631944444444,1.1015625,3.1603125,Ahmedabad,98.52507183908045,110.76273070469797,25.620399305555548,51.08506944444444,3.1603125,110.76273070469797
2023-03-29,63.08020833333333,126.21319444444444,20.52833333333333,0.5619791666666667,4.1903125,Ahmedabad,108.10140086206896,117.75239093959732,25.660416666666663,28.098958333333336,4.1903125,117.75239093959732
2023-03-30,48.44652777777778,99.51423611111112,20.51333333333333,0.6220486111111111,7.6040625,Ahmedabad,80.47861590038315,99.51423611111112,25.64166666666666,31.102430555555554,7.6040625,99.51423611111112
2023-03-31,40.22673611111112,78.22777777777777,20.5384375,0.5250347222222222,5.440381944444444,Ahmedabad,66.59000239463603,78.22777777777777,25.673046875,26.251736111111114,5.440381944444444,78.22777777777777
2023-04-01,38.30381944444444,75.49826388888889,20.501527777777778,0.6378472222222222,5.098402777777777,Ahmedabad,63.34093630268199,75.49826388888889,25.626909722222223,31.89236111111111,5.098402777777777,75.49826388888889
2023-04-02,37.56319444444444,75.65277777777779,20.564340277777777,0.5820486111111111,3.4166666666666665,Ahmedabad,62.08953544061302,75.65277777777779,25.70542534722222,29.102430555555554,3.4166666666666665,75.65277777777779
2023-04-03,43.03541666666666,82.37013888888889,20.57638888888889,0.4715277777777777,5.197986111111111,Ahmedabad,71.3357040229885,82.37013888888889,25.72048611111111,23.576388888888886,5.197986111111111,82.37013888888889
2023-04-04,46.61006944444444,88.79756944444443,20.58083333333333,0.7668750000000001,5.018923611111111,Ahmedabad,77.37563457854407,88.79756944444443,25.726041666666664,38.34375000000001,5.018923611111111,88.79756944444443
2023-04-06,53.71041666666667,102.90590277777778,20.48704861111111,0.7085416666666666,3.5222569444444445,Ahmedabad,89.37277298850574,102.26633808724833,25.608810763888886,35.42708333333333,3.5222569444444445,102.26633808724833
2023-04-08,85.63784722222222,165.30833333333334,20.52309027777778,1.4819097222222222,3.923333333333333,Ahmedabad,185.10851293103445,143.728355704698,25.653862847222225,71.79286265432098,3.923333333333333,185.10851293103445
2023-04-09,78.80451388888889,154.89930555555557,20.513506944444444,1.1930208333333334,3.826076388888889,Ahmedabad,161.78092672413794,136.8122902684564,25.641883680555555,56.06446759259259,3.826076388888889,161.78092672413794
2023-04-10,84.77187500000001,160.13125,20.54145833333333,1.3669097222222222,3.870104166666666,Ahmedabad,182.1522629310345,140.2885486577181,25.676822916666666,65.53175154320988,3.870104166666666,182.1522629310345
2023-04-11,61.51458333333333,117.83506944444444,20.524131944444445,0.9319097222222222,4.015798611111111,Ahmedabad,102.75668103448274,112.18571728187919,25.655164930555557,46.595486111111114,4.015798611111111,112.18571728187919
2023-04-12,42.15416666666667,82.46840277777778,20.50006944444445,0.4354166666666666,3.5215972222222223,Ahmedabad,69.84669540229885,82.46840277777778,25.62508680555556,21.770833333333332,3.5215972222222223,82.46840277777778
2023-04-13,48.36909722222222,95.15659722222222,20.516909722222223,0.5420833333333334,3.684791666666667,Ahmedabad,80.34778496168582,95.15659722222222,25.64613715277778,27.104166666666668,3.684791666666667,95.15659722222222
2023-04-14,45.515972222222224,90.684375,20.471840277777776,0.4061805555555555,3.1698958333333334,Ahmedabad,75.52698754789273,90.684375,25.58980034722222,20.309027777777775,3.1698958333333334,90.684375
2023-04-15,51.12673611111112,97.9392361111111,20.51357638888889,0.4409027777777778,4.533715277777778,Ahmedabad,85.00724377394639,97.9392361111111,25.641970486111113,22.04513888888889,4.533715277777778,97.9392361111111
2023-04-16,56.49548611111111,107.73854166666666,20.601701388888888,0.4679513888888889,4.878229166666666,Ahmedabad,94.07857998084292,105.4772860738255,25.75212673611111,23.397569444444443,4.878229166666666,105.4772860738255
2023-04-17,59.86215277777777,113.3170138888889,20.51263888888889,0.4964930555555555,4.777291666666667,Ahmedabad,99.76708572796935,109.18378775167785,25.640798611111112,24.824652777777775,4.777291666666667,109.18378775167785
2023-04-18,56.06423611111112,108.57951388888888,20.54888888888889,0.9459722222222222,3.5963541666666665,Ahmedabad,93.34991618773948,106.03605285234899,25.68611111111111,47.298611111111114,3.5963541666666665,106.03605285234899
2023-04-19,79.846875,155.40729166666668,20.564756944444444,0.4534722222222222,3.7301041666666666,Ahmedabad,165.3393318965517,137.14981124161073,25.705946180555554,22.67361111111111,3.7301041666666666,165.3393318965517
2023-04-20,47.074305555555554,89.1295138888889,20.48708333333333,0.6199652777777778,3.909375,Ahmedabad,78.16003352490421,89.1295138888889,25.608854166666664,30.99826388888889,3.909375,89.1295138888889
2023-04-21,56.771875,108.2482638888889,20.506597222222226,0.3775694444444444,5.732187499999999,Ahmedabad,94.54558189655174,105.81596057046981,25.633246527777782,18.87847222222222,5.732187499999999,105.81596057046981
2023-04-22,46.370138888888896,90.00381944444445,20.555138888888887,0.5528472222222223,4.458993055555555,Ahmedabad,76.97023467432952,90.00381944444445,25.69392361111111,27.642361111111114,4.458993055555555,90.00381944444445
2023-04-23,41.71388888888889,83.00659722222223,20.520034722222224,0.2433680555555555,4.198715277777778,Ahmedabad,69.10277777777777,83.00659722222223,25.65004340277778,12.168402777777775,4.198715277777778,83.00659722222223
2023-04-24,49.25138888888889,99.02395833333333,20.500416666666663,0.3321875,4.461875,Ahmedabad,81.83855363984675,99.02395833333333,25.62552083333333,16.609375,4.461875,99.02395833333333
2023-04-25,61.838888888888896,127.159375,20.55413194444445,0.7842013888888889,4.369479166666666,Ahmedabad,103.8637931034483,118.38106124161074,25.692664930555562,39.21006944444444,4.369479166666666,118.38106124161074
2023-04-26,73.14861111111111,149.30104166666666,20.516319444444445,0.5961111111111111,5.8500000000000005,Ahmedabad,142.4728448275862,133.0926384228188,25.645399305555557,29.805555555555557,5.8500000000000005,142.4728448275862
2023-04-27,50.67291666666667,101.6503472222222,20.534131944444443,0.5553819444444444,8.106770833333334,Ahmedabad,84.24044540229886,101.43210989932884,25.667664930555553,27.76909722222222,8.106770833333334,101.43210989932884
2023-04-28,53.49756944444445,107.6503472222222,20.500763888888887,0.4859027777777778,5.9925,Ahmedabad,89.01313457854408,105.4186870805369,25.625954861111108,24.29513888888889,5.9925,105.4186870805369
2023-04-29,28.0,60.34618055555556,20.543506944444445,0.4622222222222222,7.040069444444445,Ahmedabad,46.66666666666667,60.34618055555556,25.679383680555556,23.11111111111111,7.040069444444445,60.34618055555556
2023-04-30,26.360069444444445,54.91111111111112,20.52954861111111,0.4461805555555556,6.81125,Ahmedabad,43.933449074074076,54.91111111111112,25.661935763888888,22.30902777777778,6.81125,54.91111111111112
2023-05-01,28.82986111111111,60.359027777777776,20.558541666666667,0.4361458333333333,6.164236111111111,Ahmedabad,48.04976851851852,60.359027777777776,25.698177083333334,21.807291666666664,6.164236111111111,60.359027777777776
2023-05-02,34.906597222222224,70.80451388888889,20.55597222222222,0.4702083333333333,7.924618055555555,Ahmedabad,57.600802203065136,70.80451388888889,25.694965277777776,23.510416666666664,7.924618055555555,70.80451388888889
2023-05-03,43.30694444444444,92.02638888888887,20.513194444444444,0.6297569444444445,7.876701388888889,Ahmedabad,71.79449233716474,92.02638888888887,25.641493055555557,31.487847222222225,7.876701388888889,92.02638888888887
2023-05-04,40.079166666666666,85.58020833333335,20.514930555555555,0.4753125,7.731493055555556,Ahmedabad,66.34066091954023,85.58020833333335,25.643663194444443,23.765625,7.731493055555556,85.58020833333335
2023-05-05,44.473958333333336,94.07708333333332,20.507430555555555,0.4906944444444445,8.855104166666667,Ahmedabad,73.76634339080461,94.07708333333332,25.634288194444444,24.534722222222225,8.855104166666667,94.07708333333332
2023-05-06,38.41180555555555,77.25659722222223,20.516875,0.5572222222222222,7.443263888888889,Ahmedabad,63.52339559386973,77.25659722222223,25.64609375,27.861111111111107,7.443263888888889,77.25659722222223
2023-05-07,40.70104166666667,107.85416666666669,20.550868055555554,0.3992013888888889,7.681527777777777,Ahmedabad,67.39141522988507,105.55411073825505,25.688585069444443,19.960069444444446,7.681527777777777,105.55411073825505
2023-05-08,45.675694444444446,87.87951388888888,20.476076388888888,0.4659722222222222,6.679409722222222,Ahmedabad,75.79686302681992,87.87951388888888,25.59509548611111,23.298611111111107,6.679409722222222,87.87951388888888
2023-05-09,55.09930555555555,104.296875,20.513402777777777,0.5779166666666666,6.263229166666666,Ahmedabad,91.71951628352491,103.19054110738256,25.64175347222222,28.895833333333332,6.263229166666666,103.19054110738256
2023-05-10,50.20798611111112,97.3142361111111,20.50784722222222,0.7508333333333334,4.54125,Ahmedabad,83.4548730842912,97.3142361111111,25.634809027777777,37.541666666666664,4.54125,97.3142361111111
2023-05-11,53.31493055555556,101.75277777777778,20.559756944444445,0.9739583333333334,4.33375,Ahmedabad,88.70453783524906,101.50016778523491,25.699696180555556,48.69791666666667,4.33375,101.50016778523491
2023-05-12,59.44340277777778,111.74513888888887,20.54072916666667,0.9126388888888888,3.36375,Ahmedabad,99.05954262452107,108.13938758389261,25.675911458333335,45.631944444444436,3.36375,108.13938758389261
2023-05-13,47.84444444444444,93.290625,20.488472222222224,0.3427083333333333,5.656770833333333,Ahmedabad,79.46130268199234,93.290625,25.61059027777778,17.135416666666664,5.656770833333333,93.290625
2023-05-14,32.92743055555555,68.49270833333334,20.5225,0.3668055555555555,9.370416666666666,Ahmedabad,54.25669300766283,68.49270833333334,25.653125000000003,18.340277777777775,9.370416666666666,68.49270833333334
2023-05-15,34.593402777777776,69.28368055555556,20.505659722222223,0.5078125,16.571180555555554,Ahmedabad,57.07161159003831,69.28368055555556,25.632074652777778,25.390625,16.571180555555554,69.28368055555556
2023-05-16,36.16909722222223,70.57777777777778,20.55611111111111,0.5179513888888889,17.74972222222222,Ahmedabad,59.73399185823756,70.57777777777778,25.695138888888888,25.897569444444446,17.74972222222222,70.57777777777778
2023-05-17,35.428125,70.01041666666667,20.519340277777776,0.5502777777777778,14.7571875,Ahmedabad,58.482004310344834,70.01041666666667,25.64917534722222,27.51388888888889,14.7571875,70.01041666666667
2023-05-18,38.05972222222223,73.81111111111112,20.508020833333333,0.5074652777777778,10.028888888888888,Ahmedabad,62.928496168582384,73.81111111111112,25.635026041666666,25.373263888888893,10.028888888888888,73.81111111111112
2023-05-19,41.63,80.84833333333333,20.5225,0.4191666666666666,12.413333333333332,Ahmedabad,68.96103448275862,80.84833333333333,25.653125000000003,20.95833333333333,12.413333333333332,80.84833333333333
2023-05-22,36.876041666666666,76.53541666666666,20.425625,0.5815625,8.656145833333333,Ahmedabad,60.9284841954023,76.53541666666666,25.53203125,29.078125,8.656145833333333,76.53541666666666
2023-05-23,34.61631944444444,67.73368055555555,20.510069444444444,0.5244791666666667,12.361458333333331,Ahmedabad,57.110332854406124,67.73368055555555,25.637586805555554,26.223958333333336,12.361458333333331,67.73368055555555
2023-05-24,43.61354166666666,85.46909722222222,20.51888888888889,0.5340277777777778,11.100902777777778,Ahmedabad,72.31253591954022,85.46909722222222,25.64861111111111,26.70138888888889,11.100902777777778,85.46909722222222
2023-05-25,43.894444444444446,88.359375,20.514097222222222,0.5259722222222222,10.47607638888889,Ahmedabad,72.78716475095786,88.359375,25.642621527777777,26.298611111111107,10.47607638888889,88.359375
2023-05-26,39.95972222222222,79.11076388888888,20.49121527777778,1.6553846153846157,3.5732142857142857,Ahmedabad,66.13884099616858,79.11076388888888,25.614019097222226,81.23760683760685,3.5732142857142857,81.23760683760685
2023-05-29,29.391666666666666,62.28611111111112,20.349722222222223,1.6490277777777778,7.530416666666666,Ahmedabad,48.986111111111114,62.28611111111112,25.43715277777778,80.89151234567902,7.530416666666666,80.89151234567902
2023-06-19,85.28,169.34,7.526388888888889,0.163030303030303,9.705625,Ahmedabad,183.88689655172413,146.40711409395973,9.40798611111111,8.15151515151515,9.705625,183.88689655172413
2023-06-20,46.82222222222222,90.22986111111112,3.431909722222222,0.0,9.2265625,Ahmedabad,77.73409961685823,90.22986111111112,4.289887152777777,0.0,9.2265625,90.22986111111112
2023-06-21,46.23194444444445,89.56319444444445,3.601180555555555,0.2722569444444444,9.5034375,Ahmedabad,76.7367337164751,89.56319444444445,4.501475694444444,13.612847222222221,9.5034375,89.56319444444445
2023-06-22,41.81493055555556,81.23680555555556,3.689236111111111,0.7172569444444444,9.745,Ahmedabad,69.27350335249044,81.23680555555556,4.611545138888889,35.86284722222222,9.745,81.23680555555556
2023-06-23,44.06145833333333,83.55729166666667,3.4499305555555555,0.793888888888889,9.627048611111112,Ahmedabad,73.0693606321839,83.55729166666667,4.312413194444444,39.69444444444445,9.627048611111112,83.55729166666667
2023-06-24,43.17152777777778,83.2829861111111,3.4047569444444448,0.9195833333333332,9.947013888888888,Ahmedabad,71.5656848659004,83.2829861111111,4.255946180555556,45.97916666666666,9.947013888888888,83.2829861111111
2023-06-25,28.96180555555556,56.040625,3.5023958333333334,0.9701041666666668,9.421006944444445,Ahmedabad,48.26967592592594,56.040625,4.377994791666667,48.505208333333336,9.421006944444445,56.040625
2023-06-26,29.238541666666663,56.39270833333333,3.6510416666666665,1.2319444444444445,8.27625,Ahmedabad,48.73090277777777,56.39270833333333,4.563802083333333,58.18364197530864,8.27625,58.18364197530864
2023-06-27,25.43611111111112,49.85798611111111,3.402326388888889,1.2594791666666667,8.595243055555555,Ahmedabad,42.39351851851853,49.85798611111111,4.252907986111111,59.68275462962963,8.595243055555555,59.68275462962963
2023-06-28,27.126736111111114,54.80451388888889,3.423923611111111,1.3414930555555555,8.249270833333332,Ahmedabad,45.21122685185186,54.80451388888889,4.279904513888889,64.14795524691357,8.249270833333332,64.14795524691357
2023-06-29,24.80208333333333,49.28923611111111,3.4555208333333334,1.4146875,7.980277777777778,Ahmedabad,41.33680555555555,49.28923611111111,4.319401041666667,68.13298611111111,7.980277777777778,68.13298611111111
2023-06-30,14.682986111111113,29.36180555555556,3.703923611111111,1.3965625,9.474791666666668,Ahmedabad,24.471643518518523,29.36180555555556,4.629904513888889,67.14618055555555,9.474791666666668,67.14618055555555
2023-07-01,14.949305555555554,29.61840277777777,3.500833333333333,1.4559375,8.441631944444444,Ahmedabad,24.91550925925926,29.61840277777777,4.376041666666667,70.37881944444445,8.441631944444444,70.37881944444445
2023-07-02,22.58923611111111,46.47152777777777,3.490590277777778,1.341388888888889,8.344861111111111,Ahmedabad,37.64872685185185,46.47152777777777,4.363237847222223,64.14228395061728,8.344861111111111,64.14228395061728
2023-07-03,31.431944444444444,63.54166666666666,3.662638888888889,1.459375,8.623715277777778,Ahmedabad,51.729837164750954,63.54166666666666,4.578298611111111,70.56597222222223,8.623715277777778,70.56597222222223
2023-07-05,39.11388888888889,77.34722222222221,3.6292013888888888,1.2853125,6.670798611111111,Ahmedabad,64.70967432950191,77.34722222222221,4.536501736111111,61.08923611111111,6.670798611111111,77.34722222222221
2023-07-06,26.313194444444445,53.543055555555554,3.5194444444444444,2.118715277777778,9.3021875,Ahmedabad,43.855324074074076,53.543055555555554,4.399305555555555,101.2345332278481,9.3021875,101.2345332278481
2023-07-07,25.39375,51.02465277777778,3.5895486111111112,4.429953703703704,5.788993055555555,Ahmedabad,42.32291666666667,51.02465277777778,4.486935763888889,130.19815400843882,5.788993055555555,130.19815400843882
2023-07-08,22.375,43.79097222222222,3.511111111111111,4.33,5.302777777777778,Ahmedabad,37.29166666666667,43.79097222222222,4.388888888888889,128.94556962025317,5.302777777777778,128.94556962025317
2023-07-09,15.515625,29.22326388888889,3.7091666666666665,4.312458333333334,6.7475,Ahmedabad,25.859375,29.22326388888889,4.636458333333334,128.7257436708861,6.7475,128.7257436708861
2023-07-10,50.20868055555556,92.53506944444445,3.501875,4.630357142857143,5.37875,Ahmedabad,83.4560464559387,92.53506944444445,4.37734375,132.70953887884266,5.37875,132.70953887884266
2023-07-11,54.66493055555555,103.64340277777778,3.4438194444444448,4.477692307692307,5.438373015873016,Ahmedabad,90.98557231800766,102.75635486577181,4.304774305555556,130.79639727361246,5.438373015873016,130.79639727361246
2023-07-15,43.87777777777777,85.27685185185186,3.738333333333333,0.1483333333333333,5.871428571428572,Ahmedabad,72.75900383141762,85.27685185185186,4.672916666666666,7.416666666666664,5.871428571428572,85.27685185185186
2023-07-16,47.88402777777778,91.29131944444444,3.6102777777777777,0.154375,6.375104166666667,Ahmedabad,79.52818486590039,91.29131944444444,4.512847222222222,7.718750000000001,6.375104166666667,91.29131944444444
2023-07-17,59.67048611111111,113.21736111111112,3.426805555555556,0.5297916666666667,6.7292708333333335,Ahmedabad,99.4432351532567,109.11757550335571,4.283506944444445,26.489583333333332,6.7292708333333335,109.11757550335571
2023-07-18,55.45972222222222,104.75763888888888,3.537326388888889,0.8904166666666667,6.902673611111111,Ahmedabad,92.32849616858238,103.49668624161073,4.421657986111111,44.520833333333336,6.902673611111111,103.49668624161073
2023-07-19,31.89375,61.40069444444444,3.5174652777777777,1.3222916666666666,8.544756944444444,Ahmedabad,52.51012931034483,61.40069444444444,4.3968315972222225,63.10254629629629,8.544756944444444,63.10254629629629
2023-07-20,24.77986111111112,51.24583333333334,3.438194444444445,1.2061805555555556,9.809027777777777,Ahmedabad,41.29976851851853,51.24583333333334,4.297743055555556,56.78094135802469,9.809027777777777,56.78094135802469
2023-07-21,29.157638888888886,58.9125,3.571076388888889,1.232326388888889,8.985763888888888,Ahmedabad,48.59606481481481,58.9125,4.463845486111111,58.20443672839506,8.985763888888888,58.9125
2023-07-23,16.388194444444444,35.57013888888889,3.535625,1.295798611111111,8.961284722222222,Ahmedabad,27.31365740740741,35.57013888888889,4.41953125,61.66014660493826,8.961284722222222,61.66014660493826
2023-07-24,22.484375,46.998263888888886,3.649618055555556,1.3915625,8.496805555555556,Ahmedabad,37.473958333333336,46.998263888888886,4.562022569444445,66.87395833333333,8.496805555555556,66.87395833333333
2023-07-25,23.396875,47.80833333333334,3.4534027777777774,1.3319444444444444,8.267881944444445,Ahmedabad,38.99479166666667,47.80833333333334,4.316753472222222,63.628086419753075,8.267881944444445,63.628086419753075
2023-07-26,33.90416666666667,68.33159722222221,3.568715277777778,1.3744791666666665,8.016250000000001,Ahmedabad,55.90704022988506,68.33159722222221,4.460894097222223,65.94386574074073,8.016250000000001,68.33159722222221
2023-07-27,39.803125,75.79652777777777,3.561076388888889,1.3247569444444445,8.310451388888888,Ahmedabad,65.87424568965517,75.79652777777777,4.451345486111111,63.23676697530864,8.310451388888888,75.79652777777777
